File Name,Volatility,Risk Reward
SHV.csv,0.00031159339821628534,-1855.7551499689378
SHY.csv,0.0008752574724724433,-133.90403410569294
BSV.csv,0.0015075289014649614,-234.4639589624011
AGZ.csv,0.001994779645270674,466.2190127442103
GVI.csv,0.002205519574879733,-5713.3773577166785
IEI.csv,0.0024621771660870593,296.3348611890218
SUB.csv,0.0025459555539585226,221.16969970708715
MBB.csv,0.0027382761062939736,-109.42277155650406
AGG.csv,0.0030555554395115376,-465.4929401326652
BND.csv,0.0030876115767048988,-235.79557762377092
MUB.csv,0.003197155647366365,114.73871959662998
BIV.csv,0.0035492759218907328,-7325.196503907573
TIP.csv,0.0038655344228066125,114.891705473421
PZA.csv,0.004228351253357485,94.23388668047208
IEF.csv,0.004373176013874728,578.7023338894709
UDN.csv,0.004964737771258937,-63.11487564242903
LQD.csv,0.005010466206799104,132.64753329146967
UUP.csv,0.00504185062299402,144.6464479229152
FXC.csv,0.0052485642009030406,-350.1473847102424
MLN.csv,0.005433096295625004,117.2873824769718
AOM.csv,0.005481795299726363,38.2397470802947
FXE.csv,0.0056087560776522894,-85.71856187976448
PHB.csv,0.0058486216642559645,126.54757344317966
GOVI.csv,0.0059902493092080155,1740.6323532602162
WIW.csv,0.006020822097265236,-152.3070274038478
FXY.csv,0.006073256232362139,-54.05931056566713
WIP.csv,0.00612226979390841,-366.09779820666483
HYG.csv,0.006243188530719643,248.6885065149283
EMB.csv,0.006365311366828406,2771.2272939225136
FXB.csv,0.006409680394580727,-276.5322402364723
FXF.csv,0.006547154911477063,114.73437734272606
NUV.csv,0.0065896254854776746,976.286727914043
TLH.csv,0.006675319375296716,-2686.153309056642
WIA.csv,0.006820119509280276,-115.91224105793815
NQP.csv,0.006992334797771021,96.54577909192655
MIN.csv,0.007125206653558749,-35.07232862706234
NAN.csv,0.0071385197993343785,144.01939031805222
AOR.csv,0.007139826326968307,31.93706107135377
MUJ.csv,0.007207306340616413,149.1812108513876
NXJ.csv,0.007237300745493198,88.68451051887962
MYN.csv,0.007305680754343194,117.986041146836
FXA.csv,0.007364508231090492,542.34301189412
BLV.csv,0.007388841097822478,526.6884511067814
NIM.csv,0.007423575865056914,937.9510492980567
MGF.csv,0.007474009969784067,-34.845946727491224
NAD.csv,0.0075033624045648915,143.15223061820373
MIY.csv,0.007528850642895105,113.25060003969693
MPA.csv,0.0075910325261579785,102.85304200586522
PCY.csv,0.007595066228610295,346.0674991604833
NEA.csv,0.007651552993058976,253.23796483251772
NXP.csv,0.007660787936013066,165.57035961267977
MUI.csv,0.007693425239966541,147.43266002136627
MUC.csv,0.0077374997359809196,109.37771378124
NNY.csv,0.007764008900597254,702.0868880312684
NCA.csv,0.007782690739522814,200.99058416718202
MHN.csv,0.007786237286790672,113.14103159877293
BFZ.csv,0.007818710969076163,85.54506790264904
NVG.csv,0.00784614647942061,218.37307502752742
EVG.csv,0.007922119609448337,-725.3375978692064
AFB.csv,0.007922694984241243,137.65243530083455
MYI.csv,0.007943151775145037,92.94442934789429
NZF.csv,0.008038272132006351,130.07291202178752
VTN.csv,0.008129565867520422,134.46090186500913
VPV.csv,0.00819366064273853,130.92237314569422
PMO.csv,0.008211972907531057,115.02508169469962
VGM.csv,0.00823116428240206,195.9530737894812
KTF.csv,0.00835196226684047,175.38577777584942
BHK.csv,0.008373535005789922,325.73056158291337
NAC.csv,0.008375258884771026,143.17548677465211
IGSB.csv,0.008387456110450206,-66.73447815296592
MCR.csv,0.008411363519426852,-1226.3308619034028
BNY.csv,0.008420365641492442,246.48651011585875
BYM.csv,0.008455276631415388,194.79761799731338
INSI.csv,0.008485233488517223,149.29694723151633
MQT.csv,0.008499275175108756,113.0872516582138
SPTI.csv,0.008502681162018915,-61.54174636413903
KSM.csv,0.008507922395878038,151.48489486292075
EIM.csv,0.008523877808168406,148.20748058720898
CXH.csv,0.008561933223496977,103.95670190190242
MUE.csv,0.008573117193359374,177.46820984014164
ENX.csv,0.008653971740728513,317.629480623085
PST.csv,0.008656646076854775,-43.68724683360898
EVM.csv,0.008672450152101198,156.60208731168066
NPV.csv,0.008756114512243196,446.13927552153586
SPAB.csv,0.008772352068149244,-59.382951140486256
MQY.csv,0.00879234504108693,120.05611404705651
VBF.csv,0.008817355228433398,654.9325494329704
IGIB.csv,0.008827191787561679,-80.46648276535711
FMN.csv,0.008842439844420623,108.20358742143326
MMU.csv,0.008853061643267233,146.73042257641018
VKQ.csv,0.008853993407323795,205.7303465003735
